ISO3v10,Country,Continent,ElevationZone,UrbanRuralDesignation,Population1990,PercentofCountryPopulation1990,Population2000,PercentofCountryPopulation2000,Population2010,PercentofCountryPopulation2010,Population2100,PercentofCountryPopulation2100
FRA,France,Europe,10m LECZ: 1 km Cell Size,Rural,667587,1.2,696319,1.2,684622,1.1,697923,1.1
FRA,France,Europe,10m LECZ: 1 km Cell Size,Urban,1976360,3.5,2101174,3.5,2309120,3.7,2157995,3.3
FRA,France,Europe,10m LECZ: 90m Cell Size,Rural,639790,1.1,668202,1.1,656977,1,670535,1
FRA,France,Europe,10m LECZ: 90m Cell Size,Urban,1989164,3.5,2117442,3.6,2326998,3.7,2179254,3.3
FRA,France,Europe,Total National Population,Rural,16590889,29.2,17331536,29.2,17040392,27,20785652,31.7
FRA,France,Europe,Total National Population,Urban,40133116,70.8,41935300,70.8,46085502,73,44873380,68.3
DEU,Germany,Europe,10m LECZ: 1 km Cell Size,Rural,1111440,1.4,1208072,1.5,1199039,1.5,782631,1.1
DEU,Germany,Europe,10m LECZ: 1 km Cell Size,Urban,3294878,4.1,3385812,4.1,3386369,4.1,3007429,4.2
DEU,Germany,Europe,10m LECZ: 90m Cell Size,Rural,1074834,1.4,1168032,1.4,1159298,1.4,750467,1
DEU,Germany,Europe,10m LECZ: 90m Cell Size,Urban,3181855,4,3270846,4,3271385,4,2904930,4.1
DEU,Germany,Europe,Total National Population,Rural,23165456,29.2,24511642,29.8,24328350,29.6,18491144,25.8
DEU,Germany,Europe,Total National Population,Urban,56259956,70.8,57824632,70.2,57834162,70.4,53222696,74.2
GIB,Gibraltar,Europe,10m LECZ: 1 km Cell Size,Rural,6977,26,7193,26,7537,25.8,4037,26
GIB,Gibraltar,Europe,10m LECZ: 1 km Cell Size,Urban,9533,35.5,9828,35.5,10435,35.7,5516,35.5
GIB,Gibraltar,Europe,10m LECZ: 90m Cell Size,Rural,4883,18.2,5034,18.2,5274,18,2825,18.2
GIB,Gibraltar,Europe,10m LECZ: 90m Cell Size,Urban,5572,20.8,5745,20.8,6100,20.9,3224,20.8
GIB,Gibraltar,Europe,Total National Population,Rural,9044,33.7,9324,33.7,9769,33.4,5233,33.7
GIB,Gibraltar,Europe,Total National Population,Urban,17800,66.3,18351,66.3,19485,66.6,10300,66.3
GRC,Greece,Europe,10m LECZ: 1 km Cell Size,Rural,289706,2.9,307446,2.8,316461,2.8,200982,2.6
GRC,Greece,Europe,10m LECZ: 1 km Cell Size,Urban,652069,6.4,687621,6.3,716598,6.3,460955,6
GRC,Greece,Europe,10m LECZ: 90m Cell Size,Rural,235054,2.3,248642,2.3,255932,2.2,165216,2.2
GRC,Greece,Europe,10m LECZ: 90m Cell Size,Urban,604104,6,645056,5.9,672239,5.9,450880,5.9
GRC,Greece,Europe,Total National Population,Rural,2744806,27,2765542,25.2,2846633,25,1650582,21.5
GRC,Greece,Europe,Total National Population,Urban,7405307,73,8197925,74.8,8543398,75,6013838,78.5
GGY,Guernsey,Europe,10m LECZ: 1 km Cell Size,Rural,10385,18.6,10397,18.6,0,18.6,9982,18.6
GGY,Guernsey,Europe,10m LECZ: 1 km Cell Size,Urban,19434,34.9,19460,34.9,0,35,18684,34.9
GGY,Guernsey,Europe,10m LECZ: 90m Cell Size,Rural,5388,9.7,5394,9.7,0,9.6,5179,9.7
GGY,Guernsey,Europe,10m LECZ: 90m Cell Size,Urban,11467,20.6,11482,20.6,0,20.6,11025,20.6
GGY,Guernsey,Europe,Total National Population,Rural,14680,26.4,14697,26.4,0,26.2,14112,26.4
GGY,Guernsey,Europe,Total National Population,Urban,41010,73.6,41064,73.6,0,73.8,39428,73.6
ISL,Iceland,Europe,10m LECZ: 1 km Cell Size,Rural,19866,7.8,20890,7.5,23555,7.3,58832,14.6
ISL,Iceland,Europe,10m LECZ: 1 km Cell Size,Urban,23271,9.2,27187,9.7,31830,9.8,47507,11.8
ISL,Iceland,Europe,10m LECZ: 90m Cell Size,Rural,16354,6.4,17441,6.2,19667,6.1,53126,13.2
ISL,Iceland,Europe,10m LECZ: 90m Cell Size,Urban,12424,4.9,14177,5.1,16598,5.1,25539,6.3
ISL,Iceland,Europe,Total National Population,Rural,88028,34.7,82912,29.6,93493,28.8,148555,36.8
ISL,Iceland,Europe,Total National Population,Urban,165562,65.3,197201,70.4,230873,71.2,255381,63.2
IRL,Ireland,Europe,10m LECZ: 1 km Cell Size,Rural,97191,2.8,101095,2.7,118769,2.6,104296,2.1
IRL,Ireland,Europe,10m LECZ: 1 km Cell Size,Urban,277591,7.9,301491,7.9,362334,8,333281,6.7
IRL,Ireland,Europe,10m LECZ: 90m Cell Size,Rural,86650,2.5,91741,2.4,107779,2.4,94966,1.9
IRL,Ireland,Europe,10m LECZ: 90m Cell Size,Urban,258727,7.4,285840,7.5,343525,7.6,292220,5.9
IRL,Ireland,Europe,Total National Population,Rural,1431587,40.7,1527083,40.2,1794049,39.6,2189444,44
IRL,Ireland,Europe,Total National Population,Urban,2081902,59.3,2273036,59.8,2731753,60.4,2789776,56
IMN,Isle of Man,Europe,10m LECZ: 1 km Cell Size,Rural,3016,4.3,3233,4.2,3568,4.3,4895,4.2
IMN,Isle of Man,Europe,10m LECZ: 1 km Cell Size,Urban,8375,12,8659,11.4,9464,11.4,13111,11.4
IMN,Isle of Man,Europe,10m LECZ: 90m Cell Size,Rural,2879,4.1,3102,4.1,3424,4.1,4697,4.1
IMN,Isle of Man,Europe,10m LECZ: 90m Cell Size,Urban,5587,8,6011,7.9,6570,7.9,9101,7.9
IMN,Isle of Man,Europe,Total National Population,Rural,13770,19.8,15176,19.9,16750,20.1,22977,19.9
IMN,Isle of Man,Europe,Total National Population,Urban,55836,80.2,60914,80.1,66577,79.9,92230,80.1
ITA,Italy,Europe,10m LECZ: 1 km Cell Size,Rural,1253420,2.2,1262579,2.2,1321201,2.2,713562,2.2
ITA,Italy,Europe,10m LECZ: 1 km Cell Size,Urban,4037814,7.1,4082339,7.1,4310852,7.1,2292617,6.9
ITA,Italy,Europe,10m LECZ: 90m Cell Size,Rural,1229101,2.2,1234981,2.1,1292322,2.1,708699,2.1
ITA,Italy,Europe,10m LECZ: 90m Cell Size,Urban,3772644,6.7,3801027,6.6,4013792,6.6,2178704,6.6
ITA,Italy,Europe,Total National Population,Rural,14268087,25.2,14542780,25.2,15218013,25,7382110,22.3
ITA,Italy,Europe,Total National Population,Urban,42433060,74.8,43155040,74.8,45570681,75,25753284,77.7
JEY,Jersey,Europe,10m LECZ: 1 km Cell Size,Rural,2331,2.9,1993,2.4,0,2.4,1914,2.4
JEY,Jersey,Europe,10m LECZ: 1 km Cell Size,Urban,9833,12.1,10300,12.2,0,12.2,9890,12.2
JEY,Jersey,Europe,10m LECZ: 90m Cell Size,Rural,4767,5.9,4906,5.8,0,5.8,4710,5.8
JEY,Jersey,Europe,10m LECZ: 90m Cell Size,Urban,4850,6,5081,6,0,6,4879,6
JEY,Jersey,Europe,Total National Population,Rural,9440,11.6,9006,10.7,0,10.6,8647,10.7
JEY,Jersey,Europe,Total National Population,Urban,71838,88.4,75256,89.3,0,89.4,72257,89.3
LVA,Latvia,Europe,10m LECZ: 1 km Cell Size,Rural,37590,1.4,33582,1.4,31824,1.4,12607,1.4
LVA,Latvia,Europe,10m LECZ: 1 km Cell Size,Urban,890325,32.8,749128,31.6,707615,31.5,330676,35.9
LVA,Latvia,Europe,10m LECZ: 90m Cell Size,Rural,31971,1.2,28539,1.2,27045,1.2,10975,1.2
LVA,Latvia,Europe,10m LECZ: 90m Cell Size,Urban,779198,28.7,655230,27.6,618921,27.6,287016,31.1
LVA,Latvia,Europe,Total National Population,Rural,711780,26.2,643997,27.1,610279,27.2,211789,23
LVA,Latvia,Europe,Total National Population,Urban,2001012,73.8,1728656,72.9,1632863,72.8,709749,77
LTU,Lithuania,Europe,10m LECZ: 1 km Cell Size,Rural,32007,0.9,29459,0.8,27840,0.8,15632,0.7
LTU,Lithuania,Europe,10m LECZ: 1 km Cell Size,Urban,137447,3.7,131961,3.8,124725,3.8,101753,4.6
LTU,Lithuania,Europe,10m LECZ: 90m Cell Size,Rural,34007,0.9,31416,0.9,29689,0.9,16522,0.7
LTU,Lithuania,Europe,10m LECZ: 90m Cell Size,Urban,148167,4,142220,4.1,134422,4.1,109548,4.9
LTU,Lithuania,Europe,Total National Population,Rural,1417458,38.3,1347680,38.5,1273604,38.5,672390,30.3
LTU,Lithuania,Europe,Total National Population,Urban,2280381,61.7,2151871,61.5,2033877,61.5,1546464,69.7
LUX,Luxembourg,Europe,10m LECZ: 1 km Cell Size,Rural,0,0,0,0,0,0,0,0
LUX,Luxembourg,Europe,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
LUX,Luxembourg,Europe,10m LECZ: 90m Cell Size,Rural,0,0,0,0,0,0,0,0
LUX,Luxembourg,Europe,10m LECZ: 90m Cell Size,Urban,0,0,0,0,0,0,0,0
LUX,Luxembourg,Europe,Total National Population,Rural,78713,20.8,97497,22.4,113669,22,158788,23.2
LUX,Luxembourg,Europe,Total National Population,Urban,298857,79.2,337675,77.6,402272,78,525088,76.8
MKD,Macedonia,Europe,10m LECZ: 1 km Cell Size,Rural,0,0,0,0,0,0,0,0
MKD,Macedonia,Europe,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
MKD,Macedonia,Europe,10m LECZ: 90m Cell Size,Rural,0,0,0,0,0,0,0,0
MKD,Macedonia,Europe,10m LECZ: 90m Cell Size,Urban,0,0,0,0,0,0,0,0
MKD,Macedonia,Europe,Total National Population,Rural,646165,33.8,536156,26.7,551234,26.7,514388,25.2
MKD,Macedonia,Europe,Total National Population,Urban,1263183,66.2,1473361,73.3,1512659,73.3,1529732,74.8
MLT,Malta,Europe,10m LECZ: 1 km Cell Size,Rural,14715,4.1,15810,4,15674,3.8,15095,3.9
MLT,Malta,Europe,10m LECZ: 1 km Cell Size,Urban,37366,10.4,39560,10.1,42391,10.1,39684,10.2
MLT,Malta,Europe,10m LECZ: 90m Cell Size,Rural,6751,1.9,7315,1.9,7253,1.7,7166,1.8
MLT,Malta,Europe,10m LECZ: 90m Cell Size,Urban,14767,4.1,15837,4,16971,4.1,16187,4.2
MLT,Malta,Europe,Total National Population,Rural,21920,6.1,23600,6,23398,5.6,22695,5.8
MLT,Malta,Europe,Total National Population,Urban,338128,93.9,368113,94,394457,94.4,365692,94.2
MDA,Moldova,Europe,10m LECZ: 1 km Cell Size,Rural,27558,0.6,27197,0.6,22314,0.6,17402,0.6
MDA,Moldova,Europe,10m LECZ: 1 km Cell Size,Urban,66102,1.5,64320,1.5,53785,1.5,50157,1.7
MDA,Moldova,Europe,10m LECZ: 90m Cell Size,Rural,26904,0.6,26572,0.6,21802,0.6,17004,0.6
MDA,Moldova,Europe,10m LECZ: 90m Cell Size,Urban,79198,1.8,76879,1.8,64287,1.8,62060,2.2
MDA,Moldova,Europe,Total National Population,Rural,1888993,43.3,1883736,44.1,1545573,43.6,991190,34.4
MDA,Moldova,Europe,Total National Population,Urban,2474954,56.7,2390905,55.9,1999291,56.4,1888247,65.6
MCO,Monaco,Europe,10m LECZ: 1 km Cell Size,Rural,788,2.6,873,2.6,926,2.6,1154,2.6
MCO,Monaco,Europe,10m LECZ: 1 km Cell Size,Urban,11582,38.4,12830,38.4,13621,38.4,16955,38.4
MCO,Monaco,Europe,10m LECZ: 90m Cell Size,Rural,1087,3.6,1205,3.6,1277,3.6,1592,3.6
MCO,Monaco,Europe,10m LECZ: 90m Cell Size,Urban,10018,33.2,11098,33.2,11781,33.3,14666,33.2
MCO,Monaco,Europe,Total National Population,Rural,4686,15.6,5192,15.6,5503,15.5,6861,15.6
MCO,Monaco,Europe,Total National Population,Urban,25446,84.4,28188,84.4,29924,84.5,37250,84.4
NLD,Netherlands,Europe,10m LECZ: 1 km Cell Size,Rural,1937239,13,2104669,13.3,2082542,12.5,2159641,12.8
NLD,Netherlands,Europe,10m LECZ: 1 km Cell Size,Urban,9063202,60.8,9618228,60.6,10254708,61.5,10346330,61.5
NLD,Netherlands,Europe,10m LECZ: 90m Cell Size,Rural,1886444,12.6,2049662,12.9,2028114,12.2,2103353,12.5
NLD,Netherlands,Europe,10m LECZ: 90m Cell Size,Urban,8813248,59.1,9346956,58.9,9965485,59.8,10052448,59.8
NLD,Netherlands,Europe,Total National Population,Rural,2937879,19.7,3182692,20.1,3149231,18.9,3274875,19.5
NLD,Netherlands,Europe,Total National Population,Urban,11978363,80.3,12676646,79.9,13515515,81.1,13541960,80.5
NOR,Norway,Europe,10m LECZ: 1 km Cell Size,Rural,128057,3,128290,2.9,138064,2.8,106086,2.3
NOR,Norway,Europe,10m LECZ: 1 km Cell Size,Urban,232168,5.5,255352,5.7,284497,5.8,233502,5
NOR,Norway,Europe,10m LECZ: 90m Cell Size,Rural,97071,2.3,98874,2.2,106406,2.2,85347,1.8
NOR,Norway,Europe,10m LECZ: 90m Cell Size,Urban,154947,3.7,170241,3.8,189671,3.9,156861,3.3
NOR,Norway,Europe,Total National Population,Rural,1473766,35,1447687,32.4,1557980,31.6,1554788,33.1
NOR,Norway,Europe,Total National Population,Urban,2736794,65,3021953,67.6,3366868,68.4,3138591,66.9
POL,Poland,Europe,10m LECZ: 1 km Cell Size,Rural,306628,0.8,317434,0.8,315644,0.8,155464,0.7
POL,Poland,Europe,10m LECZ: 1 km Cell Size,Urban,630446,1.7,641168,1.7,633424,1.7,347845,1.5
POL,Poland,Europe,10m LECZ: 90m Cell Size,Rural,284239,0.7,294145,0.8,292487,0.8,144455,0.6
POL,Poland,Europe,10m LECZ: 90m Cell Size,Urban,564905,1.5,574755,1.5,567813,1.5,312691,1.3
POL,Poland,Europe,Total National Population,Rural,17706548,46.5,18083130,46.8,17981198,46.9,10215209,43.9
POL,Poland,Europe,Total National Population,Urban,20404188,53.5,20566150,53.2,20317751,53.1,13069188,56.1
PRT,Portugal,Europe,10m LECZ: 1 km Cell Size,Rural,180115,1.8,190291,1.9,192665,1.8,131449,1.7
PRT,Portugal,Europe,10m LECZ: 1 km Cell Size,Urban,370581,3.7,388297,3.8,413283,3.9,278259,3.5
PRT,Portugal,Europe,10m LECZ: 90m Cell Size,Rural,180144,1.8,190373,1.9,192748,1.8,133264,1.7
PRT,Portugal,Europe,10m LECZ: 90m Cell Size,Urban,401603,4,433768,4.3,461680,4.3,305359,3.9
PRT,Portugal,Europe,Total National Population,Rural,3348824,33.6,3258117,31.9,3298762,30.9,2312072,29.5
PRT,Portugal,Europe,Total National Population,Urban,6611682,66.4,6944074,68.1,7390901,69.1,5530704,70.5
ROU,Romania,Europe,10m LECZ: 1 km Cell Size,Rural,176747,0.8,171722,0.8,166641,0.8,96329,0.8
ROU,Romania,Europe,10m LECZ: 1 km Cell Size,Urban,460628,2,442701,2,428869,2,284111,2.4
ROU,Romania,Europe,10m LECZ: 90m Cell Size,Rural,194779,0.8,189254,0.9,183655,0.9,105641,0.9
ROU,Romania,Europe,10m LECZ: 90m Cell Size,Urban,466699,2,448138,2,434137,2,289079,2.5
ROU,Romania,Europe,Total National Population,Rural,9728241,41.9,9388948,42.5,9111178,42.5,4336255,37.2
ROU,Romania,Europe,Total National Population,Urban,13473043,58.1,12722818,57.5,12325317,57.5,7312657,62.8
SMR,San Marino,Europe,10m LECZ: 1 km Cell Size,Rural,0,0,0,0,0,0,0,0
SMR,San Marino,Europe,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
SMR,San Marino,Europe,10m LECZ: 90m Cell Size,Rural,0,0,0,0,0,0,0,0
SMR,San Marino,Europe,10m LECZ: 90m Cell Size,Urban,0,0,0,0,0,0,0,0
SMR,San Marino,Europe,Total National Population,Rural,158,0.7,177,0.7,203,0.6,62,0.7
SMR,San Marino,Europe,Total National Population,Urban,23998,99.3,26770,99.3,31532,99.4,9401,99.3
SCG,Serbia and Montenegro,Europe,10m LECZ: 1 km Cell Size,Rural,3027,0,3026,0,3003,0,3117,0
SCG,Serbia and Montenegro,Europe,10m LECZ: 1 km Cell Size,Urban,3255,0,4072,0,4062,0,2938,0
SCG,Serbia and Montenegro,Europe,10m LECZ: 90m Cell Size,Rural,7877,0.1,7703,0.1,7645,0.1,6368,0.1
SCG,Serbia and Montenegro,Europe,10m LECZ: 90m Cell Size,Urban,11219,0.1,13674,0.1,13639,0.1,10574,0.2
SCG,Serbia and Montenegro,Europe,Total National Population,Rural,6373879,62.8,6406360,60.8,6358259,60.6,3570188,53.8
SCG,Serbia and Montenegro,Europe,Total National Population,Urban,3781473,37.2,4138426,39.2,4127971,39.4,3070200,46.2
SVN,Slovenia,Europe,10m LECZ: 1 km Cell Size,Rural,4314,0.2,4340,0.2,4506,0.2,3177,0.3
SVN,Slovenia,Europe,10m LECZ: 1 km Cell Size,Urban,23934,1.2,24893,1.3,25684,1.3,18309,1.5
SVN,Slovenia,Europe,10m LECZ: 90m Cell Size,Rural,2261,0.1,2290,0.1,2378,0.1,1660,0.1
SVN,Slovenia,Europe,10m LECZ: 90m Cell Size,Urban,15715,0.8,16162,0.8,16675,0.8,11711,1
SVN,Slovenia,Europe,Total National Population,Rural,843874,43.8,872692,44.4,906129,44.5,464278,38.8
SVN,Slovenia,Europe,Total National Population,Urban,1082594,56.2,1094130,55.6,1128883,55.5,732751,61.2
ESP,Spain,Europe,10m LECZ: 1 km Cell Size,Rural,538915,1.4,564445,1.4,639180,1.4,411266,1.4
ESP,Spain,Europe,10m LECZ: 1 km Cell Size,Urban,2484330,6.3,2581935,6.3,2957094,6.4,1975557,6.7
ESP,Spain,Europe,10m LECZ: 90m Cell Size,Rural,454526,1.2,475154,1.2,538067,1.2,353672,1.2
ESP,Spain,Europe,10m LECZ: 90m Cell Size,Urban,2534249,6.5,2637141,6.5,3020321,6.5,2026756,6.9
ESP,Spain,Europe,Total National Population,Rural,11622872,29.6,11869421,29.2,13441000,28.9,7751367,26.3
ESP,Spain,Europe,Total National Population,Urban,27659374,70.4,28825510,70.8,33013895,71.1,21753896,73.7
SJM,Svalbard and Jan Mayen Islands,Europe,10m LECZ: 1 km Cell Size,Rural,585,16.5,522,22.1,0,22.1,409,22.6
SJM,Svalbard and Jan Mayen Islands,Europe,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
SJM,Svalbard and Jan Mayen Islands,Europe,10m LECZ: 90m Cell Size,Rural,375,10.6,320,13.5,0,13.5,249,13.7
SJM,Svalbard and Jan Mayen Islands,Europe,10m LECZ: 90m Cell Size,Urban,0,0,0,0,0,0,0,0
SJM,Svalbard and Jan Mayen Islands,Europe,Total National Population,Rural,3541,100,2362,100,0,100,1811,100
SJM,Svalbard and Jan Mayen Islands,Europe,Total National Population,Urban,0,0,0,0,0,0,0,0
SWE,Sweden,Europe,10m LECZ: 1 km Cell Size,Rural,177607,2.1,189070,2.1,200372,2.1,172446,2.1
SWE,Sweden,Europe,10m LECZ: 1 km Cell Size,Urban,419675,4.9,449826,5.1,484269,5.1,405009,5
SWE,Sweden,Europe,10m LECZ: 90m Cell Size,Rural,168835,2,178410,2,189075,2,158805,2
SWE,Sweden,Europe,10m LECZ: 90m Cell Size,Urban,428384,5,458595,5.2,493710,5.2,411010,5.1
SWE,Sweden,Europe,Total National Population,Rural,3219075,37.8,3193430,36.2,3384327,35.8,2813732,35
SWE,Sweden,Europe,Total National Population,Urban,5287285,62.2,5625663,63.8,6056420,64.2,5218551,65
CHE,Switzerland,Europe,10m LECZ: 1 km Cell Size,Rural,0,0,0,0,0,0,0,0
CHE,Switzerland,Europe,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
CHE,Switzerland,Europe,10m LECZ: 90m Cell Size,Rural,0,0,0,0,0,0,0,0
CHE,Switzerland,Europe,10m LECZ: 90m Cell Size,Urban,0,0,0,0,0,0,0,0
CHE,Switzerland,Europe,Total National Population,Rural,2000610,29.3,1983071,27.7,2126073,27.6,1340448,26.1
CHE,Switzerland,Europe,Total National Population,Urban,4833068,70.7,5183873,72.3,5575617,72.4,3802233,73.9
UKR,Ukraine,Europe,10m LECZ: 1 km Cell Size,Rural,354741,0.7,343827,0.7,314045,0.7,132755,0.6
UKR,Ukraine,Europe,10m LECZ: 1 km Cell Size,Urban,863421,1.7,828062,1.7,767198,1.7,433517,1.8
UKR,Ukraine,Europe,10m LECZ: 90m Cell Size,Rural,367109,0.7,354602,0.7,323887,0.7,139034,0.6
UKR,Ukraine,Europe,10m LECZ: 90m Cell Size,Urban,939449,1.8,898989,1.8,832912,1.8,481049,2
UKR,Ukraine,Europe,Total National Population,Rural,23867660,46,22384786,45.6,20445836,45.2,8868771,37
UKR,Ukraine,Europe,Total National Population,Urban,27998754,54,26707396,54.4,24744344,54.8,15107922,63
GBR,United Kingdom,Europe,10m LECZ: 1 km Cell Size,Rural,928765,1.6,1011555,1.7,1067409,1.7,1449318,1.9
GBR,United Kingdom,Europe,10m LECZ: 1 km Cell Size,Urban,5137837,9.1,5291634,9,5641743,9,7186954,9.6
GBR,United Kingdom,Europe,10m LECZ: 90m Cell Size,Rural,882971,1.6,965976,1.6,1019313,1.6,1388669,1.9
GBR,United Kingdom,Europe,10m LECZ: 90m Cell Size,Urban,5126815,9,5293673,9,5643917,9,7095815,9.5
GBR,United Kingdom,Europe,Total National Population,Rural,8130220,14.3,8683530,14.8,9163000,14.7,13425631,18
GBR,United Kingdom,Europe,Total National Population,Urban,48594172,85.7,49949620,85.2,53254431,85.3,61270392,82
AIA,Anguilla,North America,10m LECZ: 1 km Cell Size,Rural,1021,11.4,1272,11.4,1695,10.8,1364,11.4
AIA,Anguilla,North America,10m LECZ: 1 km Cell Size,Urban,2329,25.9,2898,25.9,4120,26.3,3109,25.9
AIA,Anguilla,North America,10m LECZ: 90m Cell Size,Rural,1279,14.2,1592,14.2,2122,13.6,1708,14.2
AIA,Anguilla,North America,10m LECZ: 90m Cell Size,Urban,976,10.9,1214,10.9,1726,11,1302,10.9
AIA,Anguilla,North America,Total National Population,Rural,2219,24.7,2763,24.7,3683,23.5,2964,24.7
AIA,Anguilla,North America,Total National Population,Urban,6763,75.3,8416,75.3,11962,76.5,9026,75.3
ATG,Antigua and Barbuda,North America,10m LECZ: 1 km Cell Size,Rural,3234,5.1,3906,5.1,4683,5.2,4560,5.1
ATG,Antigua and Barbuda,North America,10m LECZ: 1 km Cell Size,Urban,13671,21.7,16507,21.7,19385,21.6,19271,21.7
ATG,Antigua and Barbuda,North America,10m LECZ: 90m Cell Size,Rural,3333,5.3,4025,5.3,4826,5.4,4699,5.3
ATG,Antigua and Barbuda,North America,10m LECZ: 90m Cell Size,Urban,10431,16.5,12595,16.5,14791,16.5,14704,16.5
ATG,Antigua and Barbuda,North America,Total National Population,Rural,4703,7.5,5680,7.5,6810,7.6,6631,7.5
ATG,Antigua and Barbuda,North America,Total National Population,Urban,58394,92.5,70508,92.5,82802,92.4,82314,92.5
ABW,Aruba,North America,10m LECZ: 1 km Cell Size,Rural,1421,2.1,1971,2.1,2318,2.1,1832,1.8
ABW,Aruba,North America,10m LECZ: 1 km Cell Size,Urban,16542,25,22945,25,26995,25,24350,23.6
ABW,Aruba,North America,10m LECZ: 90m Cell Size,Rural,2601,3.9,3608,3.9,4242,3.9,4014,3.9
ABW,Aruba,North America,10m LECZ: 90m Cell Size,Urban,10495,15.8,14557,15.8,17126,15.8,13853,13.4
ABW,Aruba,North America,Total National Population,Rural,3243,4.9,4498,4.9,5289,4.9,5091,4.9
ABW,Aruba,North America,Total National Population,Urban,63028,95.1,87423,95.1,102852,95.1,98041,95.1
BHS,Bahamas,North America,10m LECZ: 1 km Cell Size,Rural,57104,22.7,58471,19.7,66788,19.2,114109,15.8
BHS,Bahamas,North America,10m LECZ: 1 km Cell Size,Urban,162061,64.5,199653,67.2,234669,67.6,498874,69.2
BHS,Bahamas,North America,10m LECZ: 90m Cell Size,Rural,53554,21.3,54097,18.2,61793,17.8,102161,14.2
BHS,Bahamas,North America,10m LECZ: 90m Cell Size,Urban,158376,63.1,195277,65.7,229525,66.1,491381,68.2
BHS,Bahamas,North America,Total National Population,Rural,62690,25,64282,21.6,73427,21.1,126558,17.6
BHS,Bahamas,North America,Total National Population,Urban,188479,75,232902,78.4,273749,78.9,594027,82.4
BRB,Barbados,North America,10m LECZ: 1 km Cell Size,Rural,7680,3,7946,3,7843,2.9,12036,3
BRB,Barbados,North America,10m LECZ: 1 km Cell Size,Urban,5885,2.3,6089,2.3,6291,2.3,9223,2.3
BRB,Barbados,North America,10m LECZ: 90m Cell Size,Rural,1835,0.7,1899,0.7,1874,0.7,2876,0.7
BRB,Barbados,North America,10m LECZ: 90m Cell Size,Urban,6790,2.6,7026,2.6,7258,2.6,10642,2.6
BRB,Barbados,North America,Total National Population,Rural,8573,3.3,8870,3.3,8755,3.2,13435,3.3
BRB,Barbados,North America,Total National Population,Urban,248070,96.7,256673,96.7,265170,96.8,388772,96.7
BLZ,Belize,North America,10m LECZ: 1 km Cell Size,Rural,22101,12,29195,12.2,39228,12.3,35325,12.2
BLZ,Belize,North America,10m LECZ: 1 km Cell Size,Urban,54239,29.5,62901,26.4,82740,26,63579,22
BLZ,Belize,North America,10m LECZ: 90m Cell Size,Rural,22973,12.5,31270,13.1,42017,13.2,41205,14.2
BLZ,Belize,North America,10m LECZ: 90m Cell Size,Urban,49178,26.8,56807,23.8,74724,23.5,57322,19.8
BLZ,Belize,North America,Total National Population,Rural,103466,56.4,139590,58.5,187563,59,177738,61.5
BLZ,Belize,North America,Total National Population,Urban,80104,43.6,99106,41.5,130365,41,111426,38.5
BMU,Bermuda,North America,10m LECZ: 1 km Cell Size,Rural,11072,18.5,11640,18.5,12000,18.4,28051,18.5
BMU,Bermuda,North America,10m LECZ: 1 km Cell Size,Urban,23149,38.7,24337,38.7,25255,38.8,58648,38.7
BMU,Bermuda,North America,10m LECZ: 90m Cell Size,Rural,9993,16.7,10505,16.7,10830,16.6,25316,16.7
BMU,Bermuda,North America,10m LECZ: 90m Cell Size,Urban,7925,13.3,8332,13.3,8646,13.3,20077,13.3
BMU,Bermuda,North America,Total National Population,Rural,22189,37.1,23328,37.1,24049,37,56215,37.1
BMU,Bermuda,North America,Total National Population,Urban,37607,62.9,39536,62.9,41028,63,95276,62.9
VGB,British Virgin Islands,North America,10m LECZ: 1 km Cell Size,Rural,4747,28.8,5903,28.8,6725,28.6,6653,28.8
VGB,British Virgin Islands,North America,10m LECZ: 1 km Cell Size,Urban,2467,14.9,3068,15,3525,15,3458,15
VGB,British Virgin Islands,North America,10m LECZ: 90m Cell Size,Rural,2500,15.1,3108,15.1,3541,15.1,3504,15.1
VGB,British Virgin Islands,North America,10m LECZ: 90m Cell Size,Urban,804,4.9,1000,4.9,1148,4.9,1127,4.9
VGB,British Virgin Islands,North America,Total National Population,Rural,8314,50.4,10337,50.4,11777,50.2,11651,50.4
VGB,British Virgin Islands,North America,Total National Population,Urban,8191,49.6,10185,49.6,11701,49.8,11480,49.6
CAN,Canada,North America,10m LECZ: 1 km Cell Size,Rural,182348,0.7,181514,0.6,200892,0.6,144346,0.5
CAN,Canada,North America,10m LECZ: 1 km Cell Size,Urban,869178,3.1,994557,3.2,1115534,3.2,922393,3
CAN,Canada,North America,10m LECZ: 90m Cell Size,Rural,174283,0.6,178672,0.6,197746,0.6,143862,0.5
CAN,Canada,North America,10m LECZ: 90m Cell Size,Urban,836545,3,983431,3.2,1103054,3.2,889272,2.9
CAN,Canada,North America,Total National Population,Rural,4492691,16.2,4634626,15.1,5129412,14.9,4847586,15.9
CAN,Canada,North America,Total National Population,Urban,23205245,83.8,26051294,84.9,29220149,85.1,25675178,84.1
